Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,raw_data
1679947557.2865176,40,72357,0,GPS1_Frame,42.33729,-71.08958666666666,27.799999237060547,1.600000023841858,327858.67819701706,4689340.8501958875,20:5:57,19,T,
1679947557.5686347,41,72357,0,GPS1_Frame,42.33729,-71.08958666666666,0.0,0.0,327858.67819701706,4689340.8501958875,20:5:57,19,T,
1679947558.2863371,42,72358,0,GPS1_Frame,42.33729,-71.08958666666666,27.799999237060547,1.600000023841858,327858.67819701706,4689340.8501958875,20:5:58,19,T,
1679947558.5683322,43,72358,0,GPS1_Frame,42.33729,-71.08958666666666,0.0,0.0,327858.67819701706,4689340.8501958875,20:5:58,19,T,
1679947559.2861276,44,72359,0,GPS1_Frame,42.33729,-71.08958666666666,27.799999237060547,1.600000023841858,327858.67819701706,4689340.8501958875,20:5:59,19,T,
1679947559.5677474,45,72359,0,GPS1_Frame,42.33729,-71.08958666666666,0.0,0.0,327858.67819701706,4689340.8501958875,20:5:59,19,T,
1679947560.2866027,46,72360,0,GPS1_Frame,42.33729,-71.08958666666666,27.799999237060547,1.600000023841858,327858.67819701706,4689340.8501958875,20:6:0,19,T,
1679947561.0265143,47,72360,0,GPS1_Frame,42.33729,-71.08958666666666,0.0,0.0,327858.67819701706,4689340.8501958875,20:6:0,19,T,
1679947561.2864695,48,72361,0,GPS1_Frame,42.33729,-71.08958666666666,27.799999237060547,1.600000023841858,327858.67819701706,4689340.8501958875,20:6:1,19,T,
1679947561.568955,49,72361,0,GPS1_Frame,42.33729,-71.08958666666666,0.0,0.0,327858.67819701706,4689340.8501958875,20:6:1,19,T,
1679947562.285397,50,72362,0,GPS1_Frame,42.33729,-71.08958666666666,27.799999237060547,1.600000023841858,327858.67819701706,4689340.8501958875,20:6:2,19,T,
1679947562.5672696,51,72362,0,GPS1_Frame,42.33729,-71.08958666666666,0.0,0.0,327858.67819701706,4689340.8501958875,20:6:2,19,T,
1679947563.285567,52,72363,0,GPS1_Frame,42.337291666666665,-71.08958666666666,27.799999237060547,1.600000023841858,327858.68274483044,4689341.035266528,20:6:3,19,T,
1679947563.5676272,53,72363,0,GPS1_Frame,42.337291666666665,-71.08958666666666,0.0,0.0,327858.68274483044,4689341.035266528,20:6:3,19,T,
1679947564.2859027,54,72364,0,GPS1_Frame,42.337291666666665,-71.08958666666666,27.799999237060547,1.600000023841858,327858.68274483044,4689341.035266528,20:6:4,19,T,
1679947564.5674956,55,72364,0,GPS1_Frame,42.337291666666665,-71.08958666666666,0.0,0.0,327858.68274483044,4689341.035266528,20:6:4,19,T,
1679947565.2861385,56,72365,0,GPS1_Frame,42.337291666666665,-71.08958666666666,27.799999237060547,1.600000023841858,327858.68274483044,4689341.035266528,20:6:5,19,T,
